C0_names,C0_logfold,C0_pvals_adj,C0_z_score,C1_names,C1_logfold,C1_pvals_adj,C1_z_score,C2_names,C2_logfold,C2_pvals_adj,C2_z_score,C3_names,C3_logfold,C3_pvals_adj,C3_z_score,C4_names,C4_logfold,C4_pvals_adj,C4_z_score,C5_names,C5_logfold,C5_pvals_adj,C5_z_score,C6_names,C6_logfold,C6_pvals_adj,C6_z_score,C7_names,C7_logfold,C7_pvals_adj,C7_z_score,C8_names,C8_logfold,C8_pvals_adj,C8_z_score,C9_names,C9_logfold,C9_pvals_adj,C9_z_score,C10_names,C10_logfold,C10_pvals_adj,C10_z_score,C11_names,C11_logfold,C11_pvals_adj,C11_z_score,C12_names,C12_logfold,C12_pvals_adj,C12_z_score,C13_names,C13_logfold,C13_pvals_adj,C13_z_score,C14_names,C14_logfold,C14_pvals_adj,C14_z_score,C15_names,C15_logfold,C15_pvals_adj,C15_z_score,C16_names,C16_logfold,C16_pvals_adj,C16_z_score,C17_names,C17_logfold,C17_pvals_adj,C17_z_score
PDIA3,-0.35002598,1.3049133024936452e-12,-7.309448,ARID1B,-1.0905043,6.732877708408478e-24,-10.286422,S100A16,-0.75281465,1.7213159469806847e-21,-9.737247,CLDN12,-2.5584123,1.393191805746979e-37,-12.972572,ADAM17,-1.113279,3.1940991910725926e-61,-16.632645,CBX3,-0.71782213,3.0578735446411346e-26,-10.736301,FOSL1,-1.0567231,6.569234370016998e-26,-10.73146,TM2D3,-1.6069326,3.6050744688396833e-19,-9.190404,PPP4R3A,-3.7374732,1.2592184351168752e-07,-5.6767735,DIO1,-8.951323,0.5207333600750054,-0.9585671,MTMR1,-0.68118554,0.0452209520857407,-2.2969763,CNOT1,-1.2402973,0.4035727973820607,-1.157874,PLCXD1,-1.002654,0.021161822574247546,-2.685726,ANKLE2,-5.818896,2.4291889923151675e-30,-11.639508,SSH1,-1.2578571,6.3495561773257346e-34,-12.322366,PRKCA,-2.0211983,2.296057466345262e-09,-6.331744,AK1,-27.806952,5.498677395469102e-08,-5.8165083,ARRDC3,-0.7339059,0.052749269701654056,-2.7592392
C1orf43,-0.40472153,1.2167199611234255e-12,-7.319026,TXN2,-0.8378702,6.673474212242242e-24,-10.287319,ANKRD11,-0.30762497,1.6528173471639287e-21,-9.74142,TMEM214,-1.3020695,1.3583607625050472e-37,-12.974546,BLOC1S1,-0.66585076,3.0805149125600613e-61,-16.63484,SPINDOC,-1.5646636,2.961910387160224e-26,-10.739268,SGTB,-2.1727054,6.43559544854633e-26,-10.733405,GALNT10,-1.1163441,3.554217642341324e-19,-9.191986,SEPTIN9,-0.6911433,1.258127824539156e-07,-5.6770086,EFHC2,-4.4773054,0.5196869096738899,-0.9599719,SPACA3,-25.071869,0.0451272491755009,-2.297806,MMP1,-2.9221056,0.40026325661504725,-1.163013,SDHAF4,-0.42099106,0.02100989761021791,-2.6884544,NOP14,-5.7356906,2.4181712664853184e-30,-11.63997,FAM168A,-0.9376901,6.233338767297529e-34,-12.323896,SAE1,-4.7011466,2.283110636163941e-09,-6.332697,LRFN4,-2.0667326,5.498677395469102e-08,-5.8165674,PARP3,-3.92383,0.05262045968127831,-2.7602026
ATG12,-0.7715074,1.2163563079375302e-12,-7.3191023,TIMM17A,-0.60107446,6.312601819653773e-24,-10.292761,GTF2E2,-0.41620195,1.6409293641137836e-21,-9.7422,PITHD1,-0.8172394,1.2969622130528305e-37,-12.978124,PAPSS1,-0.71295965,2.85866948716823e-61,-16.639343,CEBPD,-1.0322622,2.729015463976652e-26,-10.746872,UBA52,-1.1036102,6.373236091328135e-26,-10.734351,LRRC41,-0.7611658,3.505147773604306e-19,-9.193536,HNRNPL,-0.61850137,1.2554766312944106e-07,-5.6774564,TRPV6,-22.591982,0.5193359832750958,-0.96048135,HIC2,-1.6748092,0.04499022632068224,-2.2990017,EPSTI1,-1.3337173,0.3961553735399764,-1.169446,TRANK1,-2.1163414,0.02094839453914812,-2.689541,PRRC2A,-4.547414,2.304079362943108e-30,-11.644135,HSPA4,-1.5986425,6.074346336158287e-34,-12.32602,SUPT6H,-1.4169378,2.2473652984652644e-09,-6.3352113,FKBP15,-1.724556,5.4329648467255764e-08,-5.818688,TMEM214,-2.252101,0.05255920609705777,-2.7607477
NRDC,-0.41051936,1.1982700700657343e-12,-7.321149,RCC1L,-0.55509406,6.082968206517626e-24,-10.296416,FEZ2,-0.51594186,1.6219002148034943e-21,-9.743431,DPM1,-0.7463288,1.2948587186679937e-37,-12.978282,IMMT,-0.70012474,2.5556371662636216e-61,-16.646078,MT1E,-5.4945803,2.6982595970088e-26,-10.74794,CCDC50,-3.839504,6.360933946117277e-26,-10.734576,SEL1L3,-0.80016094,3.4413132592911477e-19,-9.195567,DENND11,-2.2424626,1.2339103649071787e-07,-5.680507,E2F1,-1.9024607,0.5190633110681391,-0.96089,KYAT3,-0.94975907,0.044773690127525786,-2.300872,NRARP,-9.088991,0.39614053563846546,-1.169523,SLC66A3,-0.3460333,0.02080375417014728,-2.6920688,HADHB,-3.2866533,2.2836224376045708e-30,-11.64494,ME2,-0.7362868,5.836353330086842e-34,-12.329283,ALDH3A2,-1.3127635,2.24078490378319e-09,-6.3357444,MAPKAP1,-0.9771128,5.42184934101375e-08,-5.819115,ATL3,-1.4781126,0.05254083077086017,-2.7610266
TAF6,-0.8177892,1.1627616935396903e-12,-7.32522,ZNF281,-0.75501984,6.062323185181519e-24,-10.296787,SMIM19,-0.27097553,1.6077509907914182e-21,-9.744368,LPP,-0.73884916,1.2078062974548583e-37,-12.983646,ATP8B2,-1.0889568,2.3722132625130652e-61,-16.650562,CCDC90B,-0.8303744,2.5309987167041447e-26,-10.753865,LYPD6B,-4.9727507,6.099016517197991e-26,-10.738505,CCT3,-1.4680656,3.2052708111739915e-19,-9.203313,P4HA1,-0.86498135,1.2308253625493315e-07,-5.6810226,MPND,-1.6458191,0.517451130382464,-0.96308523,GPR160,-6.0855875,0.04456363710700323,-2.302695,RGS14,-2.746057,0.3951005547588405,-1.171158,PSMB9,-0.97449744,0.020736605370310628,-2.693309,SESN2,-5.5811253,2.2698015831476735e-30,-11.645502,SYNJ2,-2.4604585,5.485045901099685e-34,-12.334326,SNX24,-2.3481462,2.234405527490036e-09,-6.3362646,ATAD1,-1.5934111,5.416241860022437e-08,-5.8193727,GPAA1,-0.88036186,0.05254083077086017,-2.7610266
KATNA1,-0.92233837,1.127216048328011e-12,-7.329455,VLDLR,-3.9301963,5.929340504964436e-24,-10.298965,ASS1,-2.0934374,1.4993352195467086e-21,-9.751503,PRPF31,-0.8833801,1.1879827544093617e-37,-12.984947,MAPK9,-0.6620631,2.3152804848202627e-61,-16.652042,ANKS6,-4.452231,2.2507971864158033e-26,-10.7647915,CARS2,-1.4072142,6.045033028870078e-26,-10.739372,FUT8,-2.1684828,3.0983483717880456e-19,-9.207067,ISY1,-0.96651757,1.2308253625493315e-07,-5.6810336,DTX1,-8.767182,0.5133434779695577,-0.9684633,MPND,-1.250339,0.04445627784582167,-2.3036947,RPGR,-1.6256254,0.3945376731808722,-1.172069,WWOX,-0.63266957,0.02060635661440871,-2.695679,UBE2E1,-4.869051,2.238493653531703e-30,-11.64673,GALNT11,-0.9564377,5.434443032953595e-34,-12.335114,LACTB,-1.6469587,2.1752830348603574e-09,-6.340478,BRK1,-2.0395925,5.409211286638107e-08,-5.8196745,GATA6,-27.44356,0.052520435594377586,-2.761483
KLC2,-1.6870039,1.1206105887966546e-12,-7.3302784,XPO7,-0.85483813,5.917757757010823e-24,-10.299198,ANK2,-2.1743705,1.4428859417237655e-21,-9.755444,PELO,-1.0319896,1.1794264296327623e-37,-12.985534,USP1,-0.853169,2.2755500702603087e-61,-16.653105,BCR,-0.8731983,2.1668434356346416e-26,-10.768315,LSM7,-1.3923192,5.785940271429865e-26,-10.743463,BBIP1,-3.1163163,3.0237894803236747e-19,-9.209736,SMAD3,-1.4908966,1.2113170327375389e-07,-5.683928,TRBC1,-24.599298,0.5119538865979955,-0.9703832,B3GALT4,-3.261025,0.044320398377278886,-2.3049395,CLCN6,-1.4698404,0.39339976763000944,-1.1739119,RBM39,-0.33434296,0.020527914705185724,-2.6970575,SMC1A,-5.495034,2.234284348795497e-30,-11.646935,ST7,-2.3127606,5.128138763467436e-34,-12.339827,PPFIBP1,-2.6440248,2.1739472606729657e-09,-6.340654,CHSY1,-2.630978,5.301725353999849e-08,-5.8231134,FZD7,-27.259174,0.05247153943820286,-2.761952
MZT1,-0.76407456,1.092506983922768e-12,-7.3337173,DDHD2,-1.1385459,5.89822995581433e-24,-10.299561,OGFR,-0.47044253,1.4217850271838464e-21,-9.756985,SEPTIN10,-1.4276292,1.158732302093945e-37,-12.986923,SF3B2,-0.6415915,2.2637190612285974e-61,-16.653442,OAT,-1.6373836,2.0077453521377527e-26,-10.775358,TMEM123,-0.8135074,5.544078167377639e-26,-10.74745,COMMD2,-1.114141,2.7875915339355485e-19,-9.218573,USP34,-0.7508584,1.2078521134254714e-07,-5.6845045,CLGN,-23.047134,0.5119538865979955,-0.9703832,IRF4,-10.654675,0.04319958430752791,-2.3151717,FAM178B,-7.917244,0.3897874448065567,-1.1796036,QPCTL,-0.8294516,0.02044376717894337,-2.698587,SF1,-3.3943808,2.2242371182513486e-30,-11.647364,TIMM10,-1.3357347,5.1102435484887695e-34,-12.34015,BCL2L13,-1.1455582,2.1464164127315916e-09,-6.3426976,CNRIP1,-27.782717,5.2827172938382905e-08,-5.823798,PPP3CB,-0.6261817,0.052461378790337236,-2.76218
PITRM1,-0.5009204,1.0839120471342107e-12,-7.3348117,CYB5B,-0.49271423,5.798961085759284e-24,-10.301237,FAH,-0.17727561,1.4073725851419778e-21,-9.758111,PHLDA2,-1.248063,1.1415610507956337e-37,-12.9881,KIAA0319L,-0.75982004,2.0115857389855717e-61,-16.660532,FZD4,-3.6331758,1.9060421639606797e-26,-10.780164,MSRA,-1.3496906,5.522033456767498e-26,-10.747864,SGPP1,-0.82263994,2.759660312212813e-19,-9.2197075,RAB2B,-2.5590608,1.2040025538497345e-07,-5.6851373,RAB13,-0.37891895,0.5119538865979955,-0.9704641,TMEM170B,-2.4938076,0.04258159691615766,-2.3208988,TMOD1,-5.1020436,0.38761744881486254,-1.1832126,CCDC91,-0.49641925,0.02030459295283722,-2.700996,ANKRD17,-3.7732186,2.1465216480184554e-30,-11.650439,NONO,-0.72249293,5.103399654843556e-34,-12.340299,CXCL12,-3.1801224,2.110526599420852e-09,-6.345375,SLC38A7,-3.1984007,5.260760312470303e-08,-5.824579,EP300,-0.5989552,0.05242679699714217,-2.7625604
CCNG1,-0.69673556,1.0619136213583993e-12,-7.33763,GNB1,-0.50228906,5.636202849095313e-24,-10.30402,FBXO9,-0.3125071,1.3918108502407874e-21,-9.759285,SNX17,-0.70527023,1.1228854544141383e-37,-12.989396,CRIP2,-7.654168,1.9780614252048347e-61,-16.661564,LMTK2,-1.8268443,1.8042856613199197e-26,-10.7853,PTPN12,-0.89894575,5.259264862235933e-26,-10.752407,BTF3,-2.1504056,2.725276510041167e-19,-9.221107,TOMM6,-0.45908505,1.2040025538497345e-07,-5.6851873,LLGL2,-4.857166,0.5113324895251049,-0.9713623,MAF1,-0.2259836,0.04197903015366018,-2.326469,PTPMT1,-1.3040979,0.3869211800712447,-1.1843947,TRMO,-0.6464656,0.02016691809526925,-2.7033918,TNFAIP3,-4.703476,2.0477922667845234e-30,-11.654495,NSA2,-0.71879256,4.985946740362629e-34,-12.342215,UBE3A,-0.9961509,2.101854879169703e-09,-6.34609,RILPL2,-1.6546986,5.2287383214280664e-08,-5.825683,PSMD2,-3.4199107,0.052063568009261665,-2.7649941
SARS,-0.8933442,1.0388471002816525e-12,-7.3406415,PYCR2,-0.57069635,5.3550990917948126e-24,-10.308983,PIP4K2B,-0.29539397,1.3893635896846018e-21,-9.75951,KATNA1,-1.4886482,1.0930670024357733e-37,-12.991489,THAP12,-0.7981163,1.8908198177817626e-61,-16.664288,BCAS4,-6.1105375,1.7090284045472065e-26,-10.790331,UBQLN2,-0.7818979,5.183283701672741e-26,-10.753796,BLOC1S2,-0.66608226,2.710841401032162e-19,-9.221731,TSC22D3,-3.0533278,1.2019578752674927e-07,-5.6856017,MXD3,-2.1810133,0.510688615694796,-0.9723712,CHIT1,-5.131099,0.04197257364641262,-2.32657,PFN1,0.2539101,0.3861735820964168,-1.1857114,PER2,-0.76074594,0.02007063450457883,-2.705144,GADD45GIP1,-2.8660655,2.032094902890778e-30,-11.655195,RNF115,-0.7805104,4.610948083142379e-34,-12.348549,UBE2D2,-1.4915493,2.070486196361032e-09,-6.348485,GNPTG,-1.1189013,5.2251730430205814e-08,-5.825882,ZNF532,-27.175245,0.05192825715480932,-2.766173
FAT4,-6.310022,1.0125246936827598e-12,-7.34422,NEDD8,-0.48827955,5.323638437704334e-24,-10.309593,SERTAD3,-1.2146395,1.2999316318866947e-21,-9.766348,P3H3,-6.5386677,1.0911969881679493e-37,-12.991654,EPS15L1,-0.62826145,1.7966581271951673e-61,-16.667368,DCAF10,-0.8262968,1.4741188706603298e-26,-10.804002,FDX1,-2.193533,5.171470807662234e-26,-10.754099,SLC30A1,-0.7815049,2.543175845452226e-19,-9.228628,TRPV2,-1.9955437,1.196754037119928e-07,-5.6864305,LCK,-24.362837,0.5013890912924289,-0.985236,PDE6G,-3.3831458,0.04180571092825298,-2.3281515,MARCH2,-1.6906637,0.38422297761974217,-1.1891088,H2AFY,-0.4396498,0.01991115881371786,-2.7079008,NSMAF,-28.282272,1.821816619739164e-30,-11.66454,RAB11A,-2.113069,4.5723088402252254e-34,-12.349267,PI4K2A,-1.742401,2.0626480162396324e-09,-6.3491497,EEA1,-1.058725,5.1933630683562366e-08,-5.826987,SDCCAG8,-0.7291743,0.05192629589373481,-2.7663503
LDB2,-8.116866,9.90092848561903e-13,-7.3472886,ERH,-0.9791532,5.320165704867264e-24,-10.3097,RC3H2,-0.36352676,1.2876528078613544e-21,-9.767356,ELAC2,-1.2269264,1.0721694912740392e-37,-12.993034,BLOC1S2,-0.669211,1.7806174513220322e-61,-16.66793,SSBP2,-3.3026557,1.4413274283749746e-26,-10.806089,NLRP1,-1.7262058,5.136762516503084e-26,-10.754766,SLC35C1,-2.4610245,2.4990048256449127e-19,-9.230559,NAA20,-0.59416795,1.1914160617132466e-07,-5.687281,LINC00672,-2.1914608,0.5013824071040391,-0.98530126,COX6C,-0.559611,0.04119746870577813,-2.3339028,BLNK,-23.68093,0.3840142489947686,-1.1895285,MFSD13A,-1.2239076,0.01973133369053926,-2.7110183,PSMA2,-4.402539,1.7365639255381553e-30,-11.668663,SKAP2,-2.8804963,4.553398019417196e-34,-12.349642,SMAGP,-2.268742,2.0529138473309827e-09,-6.3499584,DCUN1D3,-27.813793,5.1692614216066466e-08,-5.8278484,SLC35C2,-1.8148166,0.051894074976273415,-2.766718
GYS1,-0.8466461,9.764721400285364e-13,-7.349213,SLC37A3,-2.4899392,5.158725944990824e-24,-10.312706,MAST3,-0.8578491,1.1839620153472346e-21,-9.7759075,HNRNPUL1,-0.76414144,1.0547789060294049e-37,-12.99432,TMEM43,-0.8882265,1.7561636598620685e-61,-16.668783,MTMR2,-0.8080828,1.2418743628187223e-26,-10.819862,RPF2,-1.8787217,4.9897588128340377e-26,-10.757489,RMDN1,-1.973225,2.479455807785386e-19,-9.231456,BICRAL,-2.1978302,1.1874238022729998e-07,-5.687942,SLFN13,-5.792349,0.5012099246940165,-0.9855851,DDIAS,-1.8303492,0.04090274545053345,-2.336719,BAG1,-0.81688917,0.38228920234906677,-1.1923822,MLLT3,-0.8819928,0.01968945725156959,-2.7117765,COX6B1,-2.9950345,1.722465487496765e-30,-11.6694,SURF1,-0.78188884,4.42440962813901e-34,-12.351995,CD248,-5.5163536,2.034083285006012e-09,-6.351457,MID1IP1,-0.6587234,5.1564038329504786e-08,-5.828349,ARHGAP31,-27.079527,0.05170882771829684,-2.768049
NOG,-6.918583,9.669914419087868e-13,-7.3505535,TCF7L1,-26.175266,5.093378138322505e-24,-10.313975,EFEMP2,-0.7053585,1.1125239996697572e-21,-9.782299,INO80E,-0.97411776,9.922750891077769e-38,-12.999026,ATP1B1,-1.0327153,1.7304208931159473e-61,-16.669691,INTS13,-0.743734,1.1770020438141915e-26,-10.824824,PMM1,-1.6575559,4.943993516663462e-26,-10.758386,TMEM64,-3.2204556,2.4653793654610526e-19,-9.2321205,PGP,-0.870265,1.1817004253325164e-07,-5.688854,IGKC,-7.9179654,0.5011386518832186,-0.9857355,BTG1,-0.76410383,0.040761288407786186,-2.338101,POGK,-0.84299845,0.38193624289268885,-1.1929854,HAGH,-0.26032916,0.01967341467456379,-2.7121546,EIF2S3,-5.328992,1.7129804156881054e-30,-11.669915,CDIPT,-1.0498165,4.420199684557494e-34,-12.352114,RBM15B,-1.2373784,2.01402497295413e-09,-6.353062,OLR1,-29.927376,5.124550645631207e-08,-5.8294683,PODNL1,-27.441427,0.05170882771829684,-2.768049
SLC41A3,-1.1069877,9.51591365688823e-13,-7.352735,EYA2,-26.354456,5.093378138322505e-24,-10.313975,RAB20,-2.4546661,1.0595846450294535e-21,-9.787278,NLGN2,-6.039015,9.806230040614736e-38,-12.999964,ABCC3,-5.265214,1.702003687447435e-61,-16.670708,NRN1,-7.1627374,1.0230066000930522e-26,-10.837708,MSL1,-1.5053966,4.8965589439121156e-26,-10.75932,KLHL5,-0.8210292,2.430285599548231e-19,-9.233711,CPSF6,-1.461999,1.1772769263093285e-07,-5.6895823,PYHIN1,-4.651227,0.499739761317747,-0.9877505,UBR4,-0.3341152,0.04070890626120858,-2.3387117,LGALS12,-5.751332,0.378827694644935,-1.1980004,HSPB7,-0.8363305,0.019531274547080105,-2.7146652,ARPC5L,-5.4557967,1.597344657370485e-30,-11.675903,RBM15B,-0.6557916,4.170379525162265e-34,-12.356833,PKD2,-1.1265739,2.0068059512478123e-09,-6.3536954,DNAJC13,-0.65092975,4.913316402439161e-08,-5.836574,WWP2,-1.7405254,0.05152626061284819,-2.769532
BAMBI,-1.2321153,9.266435175190593e-13,-7.3563204,CSE1L,-1.4512265,4.8736290819934334e-24,-10.3183,GTF2H5,-0.4840524,1.0237804729519347e-21,-9.7908,HERC2,-1.5292811,9.607002090524505e-38,-13.001567,RBM10,-0.6446323,1.2629800009514851e-61,-16.688557,SMC3,-0.8836779,1.0076628255517705e-26,-10.839113,MORF4L2,-2.100426,4.736700463388236e-26,-10.762425,ZBTB2,-1.5669491,2.4293682187908326e-19,-9.233807,MRC1,-6.0795345,1.1726005373809354e-07,-5.690349,SAPCD2,-2.8141701,0.49697035958951785,-0.9917521,C3,-3.0864685,0.03917951769330145,-2.353678,ADCYAP1,-24.650602,0.37732552851298995,-1.2007859,ZFAND3,-0.09708668,0.019493972418726368,-2.715352,ATXN2,-3.8769486,1.597344657370485e-30,-11.675946,PTPA,-1.2026471,4.130417806947332e-34,-12.357649,PSMD10,-1.51047,2.0068059512478123e-09,-6.353764,OCRL,-3.5349984,4.9103972966046336e-08,-5.836758,ERGIC2,-1.9965771,0.051330297225237055,-2.7711039
GLTP,-0.8632499,9.006196730250168e-13,-7.3602324,APPL2,-0.5271995,4.8607523145882734e-24,-10.318599,TGFB2,-1.0903227,1.0172718478432433e-21,-9.7914915,HCCS,-1.2871965,9.106295196725455e-38,-13.005693,CTDSPL,-5.3241673,1.217367917449106e-61,-16.690779,INSYN1,-8.230346,1.0074701071414945e-26,-10.839153,EIF2B1,-1.3849906,4.6861533946233147e-26,-10.76346,MTHFD2,-0.8841472,2.400375112369478e-19,-9.2351465,KIAA0513,-4.1835656,1.1633553870610308e-07,-5.6917877,AKR1C8P,-22.570948,0.4945464325327176,-0.9951379,AGAP2,-24.363476,0.03904914105421576,-2.3550467,DHRS4,-2.8469727,0.3767274449507913,-1.201779,TPCN1,-1.0024651,0.019369049454878356,-2.7175343,MAP1LC3B,-2.299091,1.5386703423999236e-30,-11.679174,TBC1D20,-0.96889,4.102155548325406e-34,-12.358243,SERPINH1,-1.9478011,2.00630736362797e-09,-6.353896,ATP5PD,-1.1633713,4.8576487283463074e-08,-5.838643,PLPP1,-27.69394,0.05102547519418918,-2.773208
WFS1,-1.8387847,8.249800301333126e-13,-7.3720055,WASL,-0.79473525,4.742759327303634e-24,-10.321002,USP8,-0.5095401,9.596398482366721e-22,-9.797433,MTIF2,-0.96220773,7.557176691529471e-38,-13.020041,CUEDC1,-2.0959628,1.1112392378042124e-61,-16.696249,MCM7,-1.5235076,9.472706979174666e-27,-10.844857,BHLHE41,-2.0715213,4.538381758604398e-26,-10.7664585,WIPF2,-0.63109756,2.3187725265405485e-19,-9.238904,MFF,-0.65607804,1.158125070264543e-07,-5.6926446,ORAI3,-2.090782,0.49378482679251995,-0.99626315,ACVRL1,-2.0566385,0.0389324990072324,-2.3563747,SAPCD2,-6.7971253,0.3766192464355008,-1.2020029,SLCO3A1,-0.63853985,0.01924081224477113,-2.7198393,MAP2K1,-5.4281344,1.4491851247568186e-30,-11.684311,RAB14,-0.9033952,4.0677593381659784e-34,-12.358961,TUSC3,-2.4113407,2.005813504814385e-09,-6.354015,GSTM3,-27.832272,4.8207688715790443e-08,-5.8399982,TSHZ3,-27.1978,0.05102547519418918,-2.773208
RANBP9,-0.563958,8.188455909003179e-13,-7.3730364,PSMD6,-0.50107074,4.537900728825028e-24,-10.32533,LRRC32,-1.2711799,8.993776131920865e-22,-9.804029,PSMG2,-0.74791825,6.803309962650898e-38,-13.0281315,SLC35C2,-0.87550706,1.10239962749178e-61,-16.696753,ANKRD40,-0.6651623,8.861511531702239e-27,-10.851,ACADVL,-0.9462967,4.528906452828741e-26,-10.766698,ARPC1B,-0.67843026,2.3167050000671273e-19,-9.239055,DPP9,-0.6660352,1.1398894789332496e-07,-5.6955276,GLYCTK,-1.4938908,0.4923518579053239,-0.9982838,TSNARE1,-2.445559,0.03889938450045761,-2.356734,ACSM3,-3.7627845,0.3687679613787968,-1.2149179,INSYN1,-0.5774483,0.019051204069353025,-2.7231665,SETD1B,-3.6722908,1.4191589060451136e-30,-11.686134,EDF1,-0.69789386,4.02929908683025e-34,-12.359766,UQCR10,-1.0338296,2.005813504814385e-09,-6.3540587,PSMG2,-1.0446994,4.818544453121092e-08,-5.84016,GPR107,-0.68490016,0.05102547519418918,-2.7733092
STOML2,-0.78021497,8.019605923265776e-13,-7.3758845,AK4,-0.5189002,4.333673748398497e-24,-10.329837,MAP3K13,-0.37964866,8.954814953783377e-22,-9.804514,C7orf50,-0.8191575,6.710326384114682e-38,-13.029215,ZC3H7A,-1.0373517,9.790099924385138e-62,-16.703861,FAM98B,-0.7610221,8.558698342325157e-27,-10.854246,TOMM20,-0.98236525,4.4184757448862735e-26,-10.769017,SERTAD2,-0.76204544,2.2796329899503994e-19,-9.240835,PRPF4,-1.7952877,1.1204009774174153e-07,-5.698556,DOCK3,-2.1745636,0.49072441351945956,-1.0006238,DDIT4,-0.57009345,0.03874558094228431,-2.3582485,KRT1,-23.822891,0.3660400088682361,-1.2195481,CC2D1A,-0.3837381,0.01893533628305913,-2.7255042,PCM1,-1.9115608,1.3508136163511136e-30,-11.6903715,COX8A,-1.6472886,3.970060063725774e-34,-12.360998,TNC,-4.48409,2.005813504814385e-09,-6.35409,CXCL3,-30.210629,4.802291587301966e-08,-5.840808,SOCS3,-1.4487572,0.050978140559087004,-2.7740066
AMD1,-1.2301097,7.716293143626846e-13,-7.381091,GREM1,-5.9946995,4.278489995498949e-24,-10.331111,MXI1,-0.3620784,8.840807410974332e-22,-9.805854,SRP9,-0.8538302,6.355549192536567e-38,-13.033394,MUS81,-0.77524483,9.715232435189069e-62,-16.704346,AMD1,-1.2743554,8.150819416787335e-27,-10.858774,GCN1,-1.4399241,4.367573037541693e-26,-10.770131,PRPS1,-1.5232136,2.2380705339393656e-19,-9.242859,RNASEH1,-0.6730808,1.102213223141533e-07,-5.7014337,POLA1,-1.7382537,0.48859046453237404,-1.0037584,NDEL1,-0.30338854,0.03871123985150338,-2.358621,CLDN7,-3.8877933,0.3655566467247556,-1.220377,PPARA,-0.7002007,0.018320554476546617,-2.736758,RBL2,-3.519756,1.2792645805948823e-30,-11.695037,MORF4L2,-2.5706682,3.8317656218565726e-34,-12.36389,VPS26B,-1.5727336,2.005813504814385e-09,-6.3542533,FCGRT,-4.6619406,4.7852465483337656e-08,-5.8414855,PDPK1,-0.686327,0.05089506127921282,-2.7748685
DTD1,-0.8734834,7.582179185695371e-13,-7.383497,NUMBL,-2.749987,3.982891966678401e-24,-10.338019,SNX12,-0.5815221,8.822135714009204e-22,-9.806114,OCRL,-1.0358284,6.062542434657654e-38,-13.037027,RYK,-1.6584296,8.88304646737179e-62,-16.709713,TMEM43,-0.8261589,7.532743835127662e-27,-10.866019,TOMM22,-1.2883807,4.269148006238713e-26,-10.772276,AK6,-2.166347,2.2186384519370417e-19,-9.243847,VIRMA,-0.681489,1.101620491630188e-07,-5.701613,PLCL1,-1.8772786,0.48817789333713707,-1.0043714,PIP4P1,-0.7692427,0.03791772588685461,-2.3665137,SMS,-0.13524112,0.3642732419073098,-1.2225994,TTC7A,-0.46592775,0.01831897459561057,-2.73684,EHBP1L1,-1.4475192,1.2778548922348287e-30,-11.695175,NPEPPS,-0.76796556,3.660270972549732e-34,-12.36761,PLXNA1,-1.8365436,1.98448528010844e-09,-6.3559837,COPS3,-0.99137515,4.7556279054085177e-08,-5.8426046,ADGRL2,-27.29075,0.05088728695840136,-2.775084
DNAJB1,-0.77386117,7.075271075280505e-13,-7.3928447,SHISAL1,-26.244041,3.954543248320951e-24,-10.338749,ARRDC3,-0.31059718,8.691212696039397e-22,-9.80767,ELOVL1,-0.82481563,5.753748880772673e-38,-13.041047,FZR1,-0.7506787,8.821375366826011e-62,-16.710155,PJA1,-0.7846275,7.507480836477206e-27,-10.866349,GLI2,-27.456312,4.174379771275676e-26,-10.774389,ARL2BP,-1.288544,2.1543667939279256e-19,-9.247046,NFKB1,-1.922829,1.100883672620683e-07,-5.701814,RNPEPL1,-0.37566674,0.4858500775004775,-1.0076592,TRPM6,-7.2425747,0.0376725082574834,-2.369044,MMP9,-23.835958,0.3639201267744894,-1.2233006,LY86,-2.8621085,0.018257201082776283,-2.7380586,EPS15L1,-3.9047232,1.2525489886166032e-30,-11.696918,NCEH1,-3.3101304,3.6556844933488023e-34,-12.367753,ATP8B1,-2.5977707,1.975679537733913e-09,-6.3567486,BHLHE41,-3.018816,4.7534365599808555e-08,-5.842767,SIRT2,-1.2582161,0.05084383805034056,-2.7755275
CNOT3,-1.7547929,7.060275367368892e-13,-7.393163,RIMKLB,-1.8051156,3.910463419240119e-24,-10.339868,ITPRID2,-0.33052906,8.625311048257855e-22,-9.808484,PPP2R5B,-1.4994826,5.675035559827809e-38,-13.042131,PDK1,-1.2429589,8.19176741102756e-62,-16.714596,HAUS1,-1.0257496,7.260008448303262e-27,-10.869431,CLIP3,-5.7465425,4.144552005776762e-26,-10.775096,PCOLCE,-1.9987645,2.13939874891236e-19,-9.247847,REEP5,-0.7736557,1.0985946298586016e-07,-5.7022567,ANXA2R,-3.0604205,0.4858083034786927,-1.0077714,M1AP,-3.531815,0.03746682739671124,-2.3711545,FTL,0.019794762,0.3623962867022775,-1.2259444,NLRP3,-2.4032586,0.01808017356194379,-2.7414224,PAWR,-6.4879637,1.2143158179055383e-30,-11.699593,H2AFZ,-1.4474288,3.6272064252059814e-34,-12.3684225,COPS6,-1.3853723,1.974631844285922e-09,-6.3569117,DHRS7,-1.163589,4.7298641718175705e-08,-5.84368,SCARF2,-27.255182,0.05079250862326154,-2.776022
