C0_names,C0_logfold,C0_pvals_adj,C0_z_score,C1_names,C1_logfold,C1_pvals_adj,C1_z_score,C2_names,C2_logfold,C2_pvals_adj,C2_z_score,C3_names,C3_logfold,C3_pvals_adj,C3_z_score,C4_names,C4_logfold,C4_pvals_adj,C4_z_score,C5_names,C5_logfold,C5_pvals_adj,C5_z_score,C6_names,C6_logfold,C6_pvals_adj,C6_z_score,C7_names,C7_logfold,C7_pvals_adj,C7_z_score,C8_names,C8_logfold,C8_pvals_adj,C8_z_score,C9_names,C9_logfold,C9_pvals_adj,C9_z_score,C10_names,C10_logfold,C10_pvals_adj,C10_z_score,C11_names,C11_logfold,C11_pvals_adj,C11_z_score,C12_names,C12_logfold,C12_pvals_adj,C12_z_score,C13_names,C13_logfold,C13_pvals_adj,C13_z_score,C14_names,C14_logfold,C14_pvals_adj,C14_z_score,C15_names,C15_logfold,C15_pvals_adj,C15_z_score,C16_names,C16_logfold,C16_pvals_adj,C16_z_score,C17_names,C17_logfold,C17_pvals_adj,C17_z_score,C18_names,C18_logfold,C18_pvals_adj,C18_z_score,C19_names,C19_logfold,C19_pvals_adj,C19_z_score
KRT80,-25.00662,7.622497867581384e-09,-6.0075126,NSL1,-0.42563367,4.67550710042355e-18,-8.870191,AGPAT5,-1.2133634,2.880686891573032e-17,-8.603132,RBM23,-0.26611885,0.08592528338555194,-2.1730587,INTS3,-1.2608421,0.02975139635688692,-2.8640587,VMP1,-0.4952002,1.9967929204526983e-48,-14.747668,BMS1,-1.0226511,1.2144098689151305e-27,-11.060765,RHEB,-0.63045436,6.254346703798477e-22,-9.824331,PCMTD1,-0.6910411,3.2714307415023484e-15,-8.122364,CDKN1B,-2.6514485,7.25937592192586e-07,-5.325004,FHL3,-0.5157522,0.00010657129906003258,-4.2356296,MFSD6L,-21.347473,1.0,-0.2614004,ANGPT4,-4.2079825,0.37322913739788915,-1.27008,BICDL1,-7.9542866,1.0,-0.34665903,MAK,-20.637175,1.0,-0.19765212,MANF,-0.50584835,4.510222417252463e-21,-9.626027,FAT1,-5.65125,1.1842683266327328e-24,-10.440263,LIMK2,-2.326235,6.791791928527795e-28,-11.125426,BRMS1,-1.4595056,7.924777891156355e-08,-5.7183,CCNQ,-2.2821765,0.101629138579177,-2.4493937
NFIB,-5.022929,7.371533663195117e-09,-6.0130124,MFN2,-0.8126411,4.642543153730981e-18,-8.871017,TRIP13,-4.8141885,2.8800346498932e-17,-8.603182,DMTN,-3.2078288,0.08589515347590151,-2.1732607,SPHK1,-1.3045523,0.029744638195214643,-2.86438,BTF3L4,-0.4538071,1.9707551762874365e-48,-14.748577,DDX18,-0.57944906,1.1522929078225838e-27,-11.065504,MITF,-2.36041,6.084050776799582e-22,-9.827169,CCN1,-1.297732,3.2420594113101605e-15,-8.123507,ACVR1B,-4.472567,7.213212890660684e-07,-5.3263464,TGFBI,-0.09706481,0.00010564734022274081,-4.2376437,KCP,-21.675861,1.0,-0.2614004,TNIP1,-0.47371474,0.37322913739788915,-1.270126,CYP2S1,-4.75244,1.0,-0.3477245,SEC14L4,-21.928848,1.0,-0.19765212,TOMM70,-0.703917,4.4961315100468705e-21,-9.62639,TMEM167B,-3.0791652,1.1807720059848273e-24,-10.440582,RNF2,-1.3695177,6.755733155022512e-28,-11.1259365,PSMA3,-1.9820815,7.845365344165543e-08,-5.720081,RASSF8,-26.79132,0.10161183109656481,-2.4495966
CDH4,-25.31515,7.231976554229172e-09,-6.016181,SRRM2,-0.4349822,4.537206716482394e-18,-8.873612,ACTL6A,-0.7280566,2.776667455119291e-17,-8.607398,TRIR,-0.15635842,0.08573632970521462,-2.1740558,DAZAP1,-0.7053547,0.029744638195214643,-2.8644571,FNIP2,-1.55378,1.8868640969283787e-48,-14.751536,RABEP1,-0.6674413,1.148282501510061e-27,-11.065847,TRIB2,-1.9448088,6.046106876299656e-22,-9.82784,VEGFB,-0.6241095,3.2253262955359755e-15,-8.124182,MINDY3,-0.9357621,7.213212890660684e-07,-5.3263865,FAIM,-0.55162764,0.00010508041390129829,-4.2389097,HPR,-20.980398,1.0,-0.2614004,PTGER3,-6.2202635,0.3730948716262814,-1.270402,PDZK1IP1,-22.962498,1.0,-0.3490531,HORMAD1,-3.6547081,1.0,-0.19843592,MED15,-0.52377933,4.403354740967202e-21,-9.628574,UBE4B,-2.3407297,1.1766957757212924e-24,-10.4409485,SH3BP5L,-1.7737674,6.436664846611068e-28,-11.130285,UBA6,-1.1622303,7.824559969768594e-08,-5.720601,AEBP2,-0.3612301,0.1013837321950005,-2.4505472
FCER1A,-4.7639203,6.9811653909625385e-09,-6.022004,CPLANE1,-1.527955,4.5125115002187874e-18,-8.874259,DOLK,-0.8198209,2.7080656388563513e-17,-8.610313,ANKRD13D,-0.55265,0.08562621123473203,-2.1746905,SPSB1,-27.664553,0.02971497858710674,-2.8649454,ADIRF,-26.65973,1.8693974722590837e-48,-14.752188,SLC25A43,-1.3355445,1.120034245330015e-27,-11.068111,RFK,-1.7121282,5.944990064703048e-22,-9.829577,LSM8,-0.53366965,3.19297758448042e-15,-8.125453,TRIM5,-1.5947534,7.201133207955988e-07,-5.3267956,GPD1,-4.681289,0.00010457464925512581,-4.240167,FAM110A,-1.6222136,1.0,-0.2634406,CLASRP,-0.5309463,0.3711410058525012,-1.2735813,HSD11B1,-21.614609,1.0,-0.3490531,SPNS3,-21.931288,1.0,-0.20105991,ATP5MF,-1.191003,4.378615145313944e-21,-9.629195,NFATC3,-3.9524074,1.1628523513675701e-24,-10.44211,FAM192A,-1.5021724,6.423453649007635e-28,-11.130505,USP34,-0.88576263,7.78223584468208e-08,-5.721592,AGFG1,-0.51504344,0.1013837321950005,-2.450674
ST3GAL4,-0.9783696,6.878113107091189e-09,-6.0244465,RXYLT1,-0.71805453,4.507077783628145e-18,-8.874433,RANGAP1,-0.8290516,2.595639498128689e-17,-8.61522,TMEM63B,-0.20046797,0.08562621123473203,-2.174703,RAD23A,-0.90407443,0.0297134246779718,-2.8650868,PEX11B,-0.82000375,1.8647782886757906e-48,-14.752378,SETD3,-0.5436988,1.1187733524503942e-27,-11.068243,CARNMT1,-1.0870782,5.926112505687215e-22,-9.829937,FRA10AC1,-0.87686807,3.1386258948561526e-15,-8.127583,ATG13,-0.906488,7.154338392435064e-07,-5.3280525,NF1,-0.48056152,0.00010376201759584297,-4.2420926,NCR3,-3.822665,1.0,-0.26357323,CCDC12,-0.6971234,0.37005856518191255,-1.2754247,CACNA1D,-21.601583,1.0,-0.3490531,FCER2,-22.104628,1.0,-0.20105991,TEAD2,-4.8835793,4.180120528197639e-21,-9.634003,ZBTB20,-4.495969,1.1530971321446843e-24,-10.442948,EID1,-0.6856669,6.403783691461971e-28,-11.130814,PLOD2,-1.8068569,7.780239934407711e-08,-5.7217045,RUVBL1,-0.65213066,0.10130284786796093,-2.4511178
MCM8,-2.1869094,6.7358310547122575e-09,-6.027899,TBC1D9B,-0.43771917,4.421541922120978e-18,-8.876644,FZD1,-3.0147645,2.5038170896093845e-17,-8.619392,ARHGAP27,-1.3161116,0.08528074116418755,-2.176415,DTWD1,-27.22966,0.02960834073132612,-2.8663332,SMARCD1,-0.6822063,1.8461663975273647e-48,-14.753078,DPH3,-0.6399455,1.040125901320685e-27,-11.074837,SUPT4H1,-0.64276516,5.780788263127335e-22,-9.832477,ICE2,-1.8047808,3.1244064379590935e-15,-8.128181,BLOC1S6,-1.7634649,7.153382859939078e-07,-5.3281493,SLC38A1,-0.6078005,0.00010302182538917343,-4.243873,FFAR1,-21.430428,1.0,-0.26498124,CEP350,-0.4303817,0.3683057427894544,-1.2783673,POU2AF1,-23.250347,1.0,-0.3490531,CCDC141,-21.86434,1.0,-0.20105991,SMARCA1,-3.6168175,4.1532854555295575e-21,-9.634706,CETN2,-3.688973,1.1469275569866532e-24,-10.443496,TMEM173,-0.60654426,6.360600458488845e-28,-11.131452,RELL1,-1.6776124,7.762756325634417e-08,-5.722156,SMAD3,-1.6374174,0.10123569697747711,-2.451498
PCDH10,-7.904437,6.697527473425716e-09,-6.028857,ARMCX3,-0.6906279,4.403978053782498e-18,-8.877127,SAMD1,-0.7098072,2.3953363098742957e-17,-8.6245575,PPA2,-0.23057464,0.0847260460152787,-2.179182,CANT1,-1.4897062,0.029603190526383483,-2.866513,ZBTB47,-1.1150979,1.7394133624847017e-48,-14.75712,BEND6,-26.423561,9.902750457255758e-28,-11.079267,GLO1,-0.61202586,5.706837154684825e-22,-9.833813,PLBD2,-0.56865436,3.1170418005271223e-15,-8.128515,DPY19L1,-1.4605175,7.097103441211584e-07,-5.3296566,ATF6B,-0.27110344,0.0001028697522615369,-4.244262,MYCN,-22.201595,1.0,-0.26856205,MARCH7,-0.25187096,0.367920265722016,-1.2790804,GTSF1,-1.375131,1.0,-0.35064304,SMIM6,-21.190018,1.0,-0.20105991,GRB2,-0.6464909,4.0350951194681826e-21,-9.637712,CPPED1,-4.404551,1.142853025443066e-24,-10.4438715,TCEAL9,-27.321386,5.826889918557994e-28,-11.139296,CYBB,-3.8618984,7.740166491095504e-08,-5.7227206,MPC1,-1.3703172,0.10122206079613041,-2.451688
PON2,-0.60024244,6.627674437170179e-09,-6.0305877,TACO1,-0.51865464,4.403400502726122e-18,-8.877181,SEC22A,-0.9576483,2.385996733487192e-17,-8.625028,RFTN2,-0.6992272,0.0845324116510108,-2.1801481,DDX1,-0.58261335,0.029547613024715667,-2.8672328,HUWE1,-0.60491306,1.6599655945333362e-48,-14.760297,UFSP2,-1.6612256,9.827957957561458e-28,-11.079976,GOLGA2,-1.6358747,5.605981295254395e-22,-9.835647,SF3A3,-1.305191,3.0900677117097694e-15,-8.129618,AGPAT4,-3.1720774,7.091269493086193e-07,-5.3298783,MAT2B,-0.12578134,0.00010230189651083932,-4.24562,PRSS33,-22.466352,1.0,-0.26856205,GEN1,-0.6633182,0.36737183902612686,-1.279989,CPT1B,-2.5013022,1.0,-0.35100004,REM1,-3.9486973,1.0,-0.20141205,TUBB6,-1.9543098,3.9656080504496005e-21,-9.639536,BRIX1,-4.1105328,1.1021399458972732e-24,-10.447351,FKBP3,-0.9696485,5.456107978512468e-28,-11.145185,HOMER3,-3.147592,7.698856781662602e-08,-5.7236986,ZNF217,-0.7564962,0.10087736380216734,-2.453057
TP53BP1,-0.8302378,6.500130383401537e-09,-6.0337634,SPDL1,-5.3261056,4.4032695675773424e-18,-8.877224,GREM2,-9.428283,2.2930412711906904e-17,-8.6296215,CD36,-0.48619086,0.08428052941922498,-2.1815782,MTMR6,-1.6923593,0.029456215277583162,-2.8683379,SORBS2,-8.023663,1.5880490990060458e-48,-14.763308,TCF3,-1.5855625,9.745055421829073e-28,-11.080766,XYLT2,-3.9018068,5.525633298882715e-22,-9.837139,FAM89B,-0.94776285,3.0141710388858235e-15,-8.132776,ACAA1,-0.95422405,7.064169721366712e-07,-5.330646,MDFIC,-0.3149245,9.702081908452166e-05,-4.2577205,ADAR,-0.22460394,1.0,-0.270724,NDUFB9,-0.28179476,0.3638470106454521,-1.2857099,ABCB5,-5.679234,1.0,-0.35137177,SLC25A34,-4.753192,1.0,-0.2014234,TMEM106C,-0.74102026,3.863869129111399e-21,-9.642245,FXR2,-6.6802797,1.0513486047876334e-24,-10.451864,ABCF3,-0.8711013,5.409768172920083e-28,-11.145981,SLC25A5,-3.575771,7.698856781662602e-08,-5.723755,ZMIZ1,-0.51129353,0.1008104742527447,-2.4534373
SAE1,-0.8020222,6.498515252743459e-09,-6.0338397,EMC9,-1.3819579,4.3494571146595644e-18,-8.878671,BUB3,-0.86375254,2.2239207340326673e-17,-8.633145,APBB2,-0.21273254,0.08417169741139725,-2.1821508,SLC43A3,-3.9002383,0.029456215277583162,-2.8683894,DMWD,-1.0929031,1.5267608947150115e-48,-14.765985,ZNF512B,-2.3279593,9.389510106222187e-28,-11.084124,VCL,-1.4300473,5.449897088406115e-22,-9.838568,TCAF1,-1.1110122,2.9388456498829697e-15,-8.13589,LBR,-2.9445345,6.974179110463697e-07,-5.3330464,PSTPIP1,-3.5146403,9.681834768937074e-05,-4.2582455,RFX8,-1.5455781,1.0,-0.2711164,TBK1,-0.42422366,0.3635119436547627,-1.286349,PKN3,-1.5408882,1.0,-0.35244825,SELPLG,-1.028649,1.0,-0.20317653,GSDME,-3.42517,3.718862118435636e-21,-9.646212,RAI14,-28.52465,1.0209185642879036e-24,-10.454688,TNS2,-3.6477606,5.400125183679337e-28,-11.146174,CUL3,-0.7060237,7.688099652250304e-08,-5.724075,JAM3,-2.5854387,0.1008104742527447,-2.453526
TRMU,-1.1833955,6.202472783163783e-09,-6.041402,MEX3C,-0.471596,4.346510038178234e-18,-8.878786,SLC14A1,-26.05149,2.1625686158780707e-17,-8.636391,ZMYND15,-2.9369466,0.08408362924089512,-2.1826267,C2orf74,-1.4541526,0.029455551405737728,-2.868595,DHRSX,-0.48614532,1.509072149724529e-48,-14.766793,CNOT2,-0.7807198,9.379166366855678e-28,-11.084253,BRMS1,-1.1523961,5.17664141727434e-22,-9.843822,CSNK1A1,-0.6626857,2.9291592610769704e-15,-8.136338,C2orf49,-2.4404335,6.96735274914715e-07,-5.333297,HOOK3,-0.22203483,9.62467742069942e-05,-4.2596855,MSR1,-2.0234535,1.0,-0.271527,BLNK,-23.704256,0.3634784069941805,-1.2864591,GAD1,-4.801958,1.0,-0.3524501,CIP2A,-1.3349997,1.0,-0.20370096,SDCCAG8,-0.7203429,3.643847967117862e-21,-9.648343,PRMT1,-5.2055445,9.983576985471534e-25,-10.456844,WDFY1,-0.97763556,5.3923920915482015e-28,-11.1463375,ATAD1,-1.7259524,7.509902098976223e-08,-5.728194,SAP18,-0.44709957,0.10073008369614732,-2.4540079
CD24,-2.4184887,6.122224080822611e-09,-6.0435386,ELK3,-4.2304316,4.192808080656959e-18,-8.88283,SLC16A7,-2.1184404,2.1294967849961367e-17,-8.638199,UBXN8,-0.31578684,0.08337006094782945,-2.1861746,EIF6,-0.8285233,0.029430106789525786,-2.8689933,NUP205,-0.8018854,1.5041263303032542e-48,-14.767038,PCBP4,-26.385862,9.327249560857082e-28,-11.084781,RAF1,-0.61612445,5.136842756265893e-22,-9.844637,HSPH1,-0.47000763,2.926506390782585e-15,-8.136497,ANO6,-1.1364316,6.962715292232542e-07,-5.33349,FCMR,-2.1651015,9.62467742069942e-05,-4.25971,PDE2A,-3.1295316,1.0,-0.27169234,CEP295NL,-2.0887022,0.3634784069941805,-1.2864821,CLEC4E,-22.00481,1.0,-0.3525789,CATSPERG,-1.7243145,1.0,-0.20414586,UGP2,-1.1027298,3.52625570481939e-21,-9.651749,PPM1B,-5.3998594,9.81208078274166e-25,-10.458525,HACD2,-2.0195909,5.3060879632372035e-28,-11.14781,NT5C3B,-1.3203307,7.418062652074068e-08,-5.730395,LSM1,-0.705276,0.10035497730750895,-2.4554908
ISG20L2,-0.8489418,6.091855997668423e-09,-6.044377,RALGAPB,-0.34778747,4.1179639490300805e-18,-8.8848715,SEZ6L2,-3.6483545,2.027354203742648e-17,-8.643838,THOC5,-0.29932034,0.08330666658361467,-2.1865373,UNC5B,-27.564518,0.029387961800964004,-2.8695714,NADK,-0.8302316,1.4038042151951577e-48,-14.771714,TENM2,-26.712013,9.047361756347948e-28,-11.087539,TES,-0.8920571,5.075006803962691e-22,-9.845894,CLCN3,-1.1096865,2.9264284289606166e-15,-8.136547,TTC19,-1.8976992,6.962225902364074e-07,-5.3335752,STAT5B,-0.12333587,9.621059609136354e-05,-4.259919,JCHAIN,-7.5502477,1.0,-0.27193034,SERPINI1,-1.3127271,0.3594794272301056,-1.2934288,IL36G,-21.761091,1.0,-0.3525789,TMPRSS13,-21.435226,1.0,-0.20446771,ZBTB47,-2.8512063,3.5131768738603694e-21,-9.652171,PIGX,-27.93556,9.563403792846883e-25,-10.460996,ITPRIPL2,-5.5950093,5.195761159513308e-28,-11.149715,NAA38,-2.2140257,7.351488688082458e-08,-5.732019,PRDX5,-0.6513392,0.10031317591860464,-2.4557824
XRCC6,-1.3977975,6.041399540107942e-09,-6.045754,PRSS12,-25.985905,4.113754172606568e-18,-8.885025,TADA2A,-1.4485122,2.002825619094526e-17,-8.645251,PSMB4,-0.16287555,0.08328078042007345,-2.1867228,EHMT1,-0.68606544,0.029339909941580658,-2.870214,ME2,-0.43868756,1.395712583135069e-48,-14.772127,MEPCE,-0.45952392,8.681896777918778e-28,-11.091258,PRKAG1,-0.72146124,5.062814297291069e-22,-9.846175,C3orf38,-0.6009088,2.8987078383991146e-15,-8.137749,SFXN1,-0.8848448,6.93625784463932e-07,-5.3343263,MAD2L1BP,-0.5206905,9.499025017405272e-05,-4.2629128,OLIG1,-22.321278,1.0,-0.2721429,OSBP2,-2.8722162,0.3585650418224366,-1.2949864,ITGB4,-3.7068925,1.0,-0.35354868,OR2C3,-20.674501,1.0,-0.20446771,SNX12,-1.4843588,3.466399411034243e-21,-9.653586,ALDH18A1,-28.224651,9.192560586949993e-25,-10.464781,GART,-1.8408015,5.181646278393015e-28,-11.149993,TEAD1,-2.3404596,7.322481172846214e-08,-5.7327585,TXLNA,-0.659411,0.10030323668050613,-2.4559598
TIMM50,-0.8800621,5.988835677473493e-09,-6.047199,CRCP,-0.5799247,3.986984596510093e-18,-8.888544,MCM4,-1.3081892,1.9976239460867013e-17,-8.645572,SLC30A7,-0.2567579,0.08312325234252575,-2.1875942,ODC1,-0.60590374,0.02933005528198517,-2.8704453,NOP14,-0.5278088,1.1155927399235376e-48,-14.787239,SGMS2,-0.8621763,8.259528195608473e-28,-11.095749,FER,-0.7635975,4.964783742853231e-22,-9.848181,PDLIM1,-2.4587312,2.8720416719391184e-15,-8.138964,TIMM9,-0.84074074,6.90995076758214e-07,-5.3350883,AHCYL2,-1.057282,9.472666641986214e-05,-4.2635913,RNASE3,-5.359438,1.0,-0.27314755,KMT5C,-1.0371678,0.3578101395410059,-1.2963517,PBX3,-0.5442673,1.0,-0.3560403,FAM9B,-20.666897,1.0,-0.20446771,ATG9A,-1.5572938,3.446100555306894e-21,-9.65423,MAP2K2,-2.1766708,9.192130380995773e-25,-10.464823,RRAS2,-1.5206574,5.121215493200339e-28,-11.1510725,NPEPL1,-2.0031748,7.315196419332277e-08,-5.732997,PPFIBP1,-0.62295806,0.1000883050718708,-2.4568725
ANAPC16,-0.7018455,5.971116802443086e-09,-6.0477486,FAM89B,-0.40106407,3.907041594568158e-18,-8.890834,ANKRD13C,-0.9159137,1.936912999940098e-17,-8.649142,WBP1,-0.36986193,0.08261477254365476,-2.1901345,ANAPC11,-1.7892618,0.02926781052988861,-2.871242,TMUB2,-0.56178015,7.393453283861669e-49,-14.814931,INPP5F,-0.75676167,8.101661553042265e-28,-11.097506,MIB1,-1.4067281,4.867770088663713e-22,-9.8502035,PITPNB,-0.42541513,2.793937852123571e-15,-8.14235,KLHDC10,-1.7138656,6.902323853392412e-07,-5.3353615,SSU72,-0.21633452,9.233775398245628e-05,-4.269467,LRRC61,-3.0643866,1.0,-0.27449375,EBLN2,-1.3421034,0.35777790644553326,-1.2964602,LGALS2,-22.343014,1.0,-0.3561047,TMEM53,-1.4223706,1.0,-0.20517199,MT-CYB,-1.454011,3.431438685773155e-21,-9.654708,SRRM2,-3.3632085,8.967143222164186e-25,-10.467208,TXNDC12,-0.8664544,5.089998459204991e-28,-11.151651,HGSNAT,-1.868665,7.311434032597543e-08,-5.733154,HGSNAT,-1.6102071,0.09993371277453704,-2.4575696
PLK1,-3.4848135,5.8813423753665455e-09,-6.0502257,SLMAP,-0.43883318,3.825187278364111e-18,-8.893226,PBLD,-1.8023067,1.871637438694023e-17,-8.653101,RFLNA,-0.43099648,0.08238875799557951,-2.1913378,CHPF,-1.51399,0.0291285828379648,-2.872951,DNAJC1,-0.74319625,7.359825667890329e-49,-14.815261,SLC20A1,-0.6318608,7.989105573023903e-28,-11.098818,DIXDC1,-3.7869675,4.695106733904013e-22,-9.853872,DOCK10,-0.60302615,2.7549695345955904e-15,-8.144098,MCAM,-1.3301951,6.902323853392412e-07,-5.3353724,SLC30A7,-0.32560182,9.187830574269672e-05,-4.2706375,CDH26,-21.47471,1.0,-0.27572373,PRSS57,-24.766132,0.3564415486301788,-1.2986338,SPINK6,-21.490124,1.0,-0.3561047,BICDL1,-4.214672,1.0,-0.2052515,UGGT1,-0.48278835,3.3318798287155313e-21,-9.657767,ATMIN,-27.903648,8.961767835946112e-25,-10.467303,LAP3,-1.1890322,4.670921263963537e-28,-11.159329,UBA3,-2.2876637,7.287971408287628e-08,-5.733768,MLPH,-27.647556,0.09993371277453704,-2.4575696
NSMCE1,-0.70915127,5.823345052030314e-09,-6.0518584,NLN,-0.33201784,3.7075069513531344e-18,-8.896735,CMC4,-0.5683589,1.831533085523124e-17,-8.655595,RAB9A,-0.16866268,0.08194682197162835,-2.1935773,MPV17,-0.4259746,0.0291285828379648,-2.8730412,PSEN1,-0.7930958,7.338036046039462e-49,-14.815484,DR1,-0.6419386,7.929071218718435e-28,-11.099524,SLC25A33,-1.0406519,4.536062768067447e-22,-9.857374,MTX2,-1.9888238,2.754312515924557e-15,-8.144176,ATXN3,-1.6506368,6.754273497583572e-07,-5.3394394,AK4,-0.3588893,9.132627799416921e-05,-4.2720976,SPINK2,-22.574726,1.0,-0.27572373,ADCYAP1,-24.674078,0.3564415486301788,-1.2986338,MFSD2B,-22.374344,1.0,-0.3561047,FLVCR1,-1.1337395,1.0,-0.2054749,FKBP14,-1.3076825,3.2957616883811117e-21,-9.658925,EIF2B1,-3.9977124,8.855196665490795e-25,-10.468474,C5AR1,-4.792565,4.632109317747657e-28,-11.160107,SNX12,-2.6869483,7.262970509227974e-08,-5.7344203,PATL1,-1.3302222,0.09989632819798003,-2.457988
XPR1,-1.4843102,5.774195242374807e-09,-6.0532594,C1GALT1C1,-0.6358508,3.577714640627151e-18,-8.90077,ZFP30,-1.6937934,1.7864454730048416e-17,-8.658461,HBA2,-2.3528962,0.08172001861426781,-2.1949453,EAF1,-0.7091406,0.029051924709809676,-2.8740819,MTDH,-0.55875635,6.684255326474921e-49,-14.821776,ATRN,-1.3174036,7.88372081066238e-28,-11.100067,HCFC1,-0.9590645,4.389511234419324e-22,-9.860711,CCBE1,-2.8154979,2.6161717412660237e-15,-8.150449,PSENEN,-1.1899215,6.74237058980793e-07,-5.339832,PPP2R5C,-0.0858397,9.060430351125115e-05,-4.273925,ANO9,-22.291927,1.0,-0.27572373,HSPA4L,-1.0284213,0.355955657948204,-1.2995769,HOPX,-22.678333,1.0,-0.3561047,TPBGL,-4.5867643,1.0,-0.20633443,LLPH,-0.7103058,3.1476415340895617e-21,-9.663677,ZMPSTE24,-27.894281,8.850335267795785e-25,-10.468565,TBL1XR1,-0.6085389,4.614108743956073e-28,-11.160488,IFITM3,-2.1061757,7.228420306963689e-08,-5.735298,PPP1R7,-0.30864918,0.09989632819798003,-2.4580386
PTPN4,-1.325503,5.703910380284152e-09,-6.0552673,ORMDL3,-0.38760287,3.48996430297927e-18,-8.903565,PRCC,-0.6031262,1.7592490986779082e-17,-8.660256,CLIP1,-0.15573978,0.08171329122194194,-2.1951392,TMEM250,-0.8868965,0.02894305680746611,-2.8753927,CEP164,-1.5998764,6.4257816175839525e-49,-14.824449,TMEM138,-0.8352091,7.587295288061978e-28,-11.103523,FADS2,-0.8625102,4.367470487054316e-22,-9.861257,TPST1,-2.476424,2.606902733112599e-15,-8.150926,DHX29,-0.9226825,6.736192381978804e-07,-5.3400707,G6PC3,-0.3874218,9.045896279388899e-05,-4.274399,SERPINB10,-2.8867245,1.0,-0.27646312,TK2,-0.3561568,0.35464045228680613,-1.3018672,HSF5,-4.3627944,1.0,-0.3571168,TCTEX1D4,-6.1382933,1.0,-0.20633821,MLPH,-27.684887,3.0957912427203016e-21,-9.66542,OSMR,-28.496346,8.736727299070588e-25,-10.469827,DAXX,-0.5259763,4.583991800657204e-28,-11.161106,JCAD,-2.899142,7.220429508595886e-08,-5.735555,SLC25A51,-26.787735,0.09989632819798003,-2.4580386
YAF2,-1.080671,5.6996273165173005e-09,-6.0554247,SF1,-0.3226662,3.4738746314011016e-18,-8.904118,ING2,-0.990335,1.739673116091057e-17,-8.661555,MORC3,-0.16224772,0.08171139938406377,-2.1952112,ACAT1,-1.5264869,0.02894305680746611,-2.8754697,SIAH1,-0.6667698,5.552623133918874e-49,-14.834276,PBRM1,-0.7563763,7.30378973765094e-28,-11.1069565,UBA1,-1.133231,4.3389151213083e-22,-9.861955,ALDH3B1,-0.8649998,2.6016935441010757e-15,-8.151216,SMIM20,-2.152939,6.728753771294972e-07,-5.3403435,KCNMA1,-0.29581985,9.02406876883338e-05,-4.2749953,IL36G,-3.567271,1.0,-0.27658668,CD96,-8.458024,0.3540561489641344,-1.3029418,TRIM34,-1.1570224,1.0,-0.35734499,KCP,-5.8619876,1.0,-0.206342,MUS81,-0.51099443,2.992918048904978e-21,-9.6689205,SMAP2,-6.780695,8.627168564885215e-25,-10.47106,BABAM1,-0.90324724,4.302504008605129e-28,-11.166774,IFT20,-0.8783996,7.205780046356647e-08,-5.735969,KLF4,-1.801816,0.09975756582021897,-2.4589133
ZFP1,-1.2629251,5.640484298119473e-09,-6.057212,MFN1,-0.34013015,3.429865976169077e-18,-8.905572,SLC46A1,-5.0041347,1.6575454992667548e-17,-8.667089,TCHH,-3.4904299,0.08144340409651367,-2.1966267,IMPDH2,-1.837593,0.02894305680746611,-2.875534,SUCNR1,-3.6812112,5.541213540331249e-49,-14.834437,PRPF19,-0.7713863,7.271429146266395e-28,-11.107384,MAK16,-1.4612681,4.25537662995811e-22,-9.863945,NIFK,-1.4731451,2.5656811448704226e-15,-8.152949,MBD2,-0.68925387,6.691652536942654e-07,-5.3414183,JCAD,-0.5156129,8.982436125411489e-05,-4.2760835,KCNQ4,-2.2420385,1.0,-0.27723163,VTN,-1.4966682,0.35401067801102626,-1.3030716,NDUFA2,-0.24091925,1.0,-0.3582485,SLC30A2,-21.1121,1.0,-0.2078755,TRIB3,-1.6065676,2.924385257112413e-21,-9.671332,AMOTL1,-28.21775,8.513831574676759e-25,-10.47235,TTLL5,-1.0145974,4.275574883678022e-28,-11.167367,NUDCD2,-1.1727451,7.146592434782807e-08,-5.7374363,PPP2CA,-0.5836396,0.09956124769584813,-2.4597626
PPM1H,-1.0507603,5.558391276523876e-09,-6.0596433,SLC35C1,-0.6151578,3.3330723241126686e-18,-8.908787,DLGAP5,-3.9036627,1.6137284387259787e-17,-8.670187,SMPD1,-0.14953105,0.08120703856994789,-2.1978874,KIF1BP,-27.179712,0.02894305680746611,-2.8755853,MYO18A,-1.5762126,5.488941248440536e-49,-14.835097,API5,-0.7111399,7.094254267963515e-28,-11.109618,DDA1,-0.688352,4.249508988763229e-22,-9.864123,COPA,-0.6593968,2.5016423575433334e-15,-8.156053,CASP3,-1.675286,6.605218509120972e-07,-5.3438473,CCDC186,-0.45135337,8.965680522086385e-05,-4.2765574,GK3P,-3.1052442,1.0,-0.27779117,RFWD3,-0.65859085,0.35279492095847925,-1.3052404,ZG16B,-3.995014,1.0,-0.358473,BEX2,-21.048979,1.0,-0.2078755,MFN1,-0.79405504,2.89320160101701e-21,-9.672471,PUF60,-3.3804238,8.347199393421517e-25,-10.474258,SMARCD3,-3.6365802,4.10264016676027e-28,-11.17107,ITGB3,-5.511199,7.140805819427418e-08,-5.7376432,PSPH,-2.6366787,0.09948818931815114,-2.4601681
