C0_names,C0_logfold,C0_pvals_adj,C0_z_score,C1_names,C1_logfold,C1_pvals_adj,C1_z_score,C2_names,C2_logfold,C2_pvals_adj,C2_z_score,C3_names,C3_logfold,C3_pvals_adj,C3_z_score,C4_names,C4_logfold,C4_pvals_adj,C4_z_score,C5_names,C5_logfold,C5_pvals_adj,C5_z_score,C6_names,C6_logfold,C6_pvals_adj,C6_z_score,C7_names,C7_logfold,C7_pvals_adj,C7_z_score,C8_names,C8_logfold,C8_pvals_adj,C8_z_score,C9_names,C9_logfold,C9_pvals_adj,C9_z_score,C10_names,C10_logfold,C10_pvals_adj,C10_z_score,C11_names,C11_logfold,C11_pvals_adj,C11_z_score,C12_names,C12_logfold,C12_pvals_adj,C12_z_score,C13_names,C13_logfold,C13_pvals_adj,C13_z_score,C14_names,C14_logfold,C14_pvals_adj,C14_z_score,C15_names,C15_logfold,C15_pvals_adj,C15_z_score,C16_names,C16_logfold,C16_pvals_adj,C16_z_score,C17_names,C17_logfold,C17_pvals_adj,C17_z_score,C18_names,C18_logfold,C18_pvals_adj,C18_z_score,C19_names,C19_logfold,C19_pvals_adj,C19_z_score,C20_names,C20_logfold,C20_pvals_adj,C20_z_score,C21_names,C21_logfold,C21_pvals_adj,C21_z_score,C22_names,C22_logfold,C22_pvals_adj,C22_z_score,C23_names,C23_logfold,C23_pvals_adj,C23_z_score
ADIRF,-8.2904415,1.1678660154234565e-14,-7.894086,UBE2A,-0.4020984,2.6992295870881442e-11,-6.9231973,YIF1A,-0.8757364,3.091152381651768e-08,-5.6923666,SAR1B,-0.8230632,1.9870966752033566e-47,-14.584025,RGS13,-4.2972336,2.790536584479954e-16,-8.347054,VPS37A,-0.56386644,3.1819097877204045e-87,-19.897247,CHCHD7,-0.6289336,1.608041153037077e-40,-13.478054,SOCS2,-1.7604392,2.8281645018655586e-14,-7.8022537,CBL,-0.706988,5.214538922637698e-33,-12.111506,CDC123,-0.3804551,1.3772041820938233e-17,-8.76193,GATA1,-5.093261,2.038677201076717e-14,-7.826678,LRRC47,-0.3822939,0.19647075184427412,-1.8597397,CLOCK,-1.6628612,2.5328058079855644e-16,-8.431948,ATP6V0A1,-1.4129728,8.995687681432963e-09,-6.081116,DNLZ,-3.8760688,1.0,-0.2001362,PLAA,-0.7651567,1.5959058858018755e-23,-10.196746,DCAF11,-2.0167608,0.19256193057781357,-2.2258077,ANKRD44,-1.5082337,0.01088826182920209,-2.7261603,PBXIP1,-1.5221684,6.819384168050379e-05,-4.1349225,LEO1,-0.9561769,3.2619487422107986e-11,-6.9231305,OLIG1,-24.763634,0.015663206944399113,-2.662651,SUCNR1,-5.0197825,7.358141301868694e-22,-9.818951,ARIH2,-0.84008163,8.956376405074487e-07,-5.3007774,TRAPPC12,-4.6371627,1.3289033986017675e-08,-6.0278373
BCLAF3,-1.0087756,1.1332349080563651e-14,-7.897895,NUP155,-0.9190914,2.682631212784937e-11,-6.9241185,RWDD2B,-1.1514839,3.053488901475669e-08,-5.694482,PTPN9,-1.149913,1.9782942293977868e-47,-14.58435,ATXN7L3,-0.6482499,2.67593302285254e-16,-8.352058,MTLN,-1.3492812,2.8968261833475272e-87,-19.901974,GALNT1,-0.7107278,1.5898120933652593e-40,-13.478927,MAP3K3,-0.8334975,2.7559882748572842e-14,-7.8055468,MUS81,-0.36175948,4.786539980501522e-33,-12.11858,HBS1L,-0.42851958,1.3503124457728591e-17,-8.764197,DTD2,-1.1436253,2.0182794417523956e-14,-7.8279705,HECTD4,-0.6425151,0.19603061670946714,-1.8608899,XIAP,-1.076541,2.4736654486355087e-16,-8.43476,DDX21,-0.52853894,8.8864586375282e-09,-6.0831413,MCMDC2,-3.2485063,1.0,-0.20062236,GOSR1,-0.43474454,1.5923230072977514e-23,-10.197006,PTPN23,-2.966678,0.19245383116730955,-2.2261848,SNIP1,-1.2972876,0.010742348654437532,-2.730765,CDC25C,-3.7931676,6.817513431377934e-05,-4.1350102,SCAMP3,-1.2934706,3.20741578756985e-11,-6.925626,ZBTB44,-0.7280724,0.01564636148925426,-2.6630569,TCIRG1,-4.363318,7.092066836315379e-22,-9.822707,TGM2,-28.366034,8.956376405074487e-07,-5.3008513,MSL1,-1.5011889,1.3149100026565848e-08,-6.02962
ZNF322,-1.1028696,1.1261058080233752e-14,-7.8987093,TPR,-0.39605004,2.6673881753893533e-11,-6.924973,AKAP5,-4.829278,3.042889552138168e-08,-5.695122,TSHZ3,-3.5823069,1.960584421984059e-47,-14.584984,SPPL2B,-0.58964074,2.510181261883417e-16,-8.35971,NSUN2,-0.5248843,2.73244641233385e-87,-19.90492,FHL1,-8.159789,1.5168521284981578e-40,-13.482424,HSPA1B,-0.97502434,2.7059914084395817e-14,-7.8078876,MORC2,-0.48022774,4.6748744804850515e-33,-12.120541,C1GALT1C1,-1.031247,1.3412057386244328e-17,-8.765005,ATXN7L3B,-0.5771322,2.0018911455308483e-14,-7.8290243,MAML1,-0.23646463,0.19563049936172675,-1.8620279,DNAJB9,-0.5514962,2.457835219214958e-16,-8.435559,CLINT1,-0.4377694,8.877565888019368e-09,-6.0833683,FOLR1,-3.7106593,1.0,-0.20084512,NUDT3,-0.46663857,1.573704056584269e-23,-10.198191,RNASEH1,-1.7331705,0.19228942610146268,-2.2266755,SAPCD1,-3.651028,0.010562248089673846,-2.736395,FLT1,-2.2561674,6.58815386911631e-05,-4.142984,LILRA2,-2.3868484,3.1460180147698987e-11,-6.9284186,ABHD3,-1.0207049,0.015509264091856377,-2.666161,ACTR10,-3.2692935,7.054107500461192e-22,-9.823293,EIF2S3,-0.82703257,8.938816350974794e-07,-5.301293,STIM1,-2.3728514,1.3086219876410623e-08,-6.030466
PSMC1,-0.5324248,1.0977314396747544e-14,-7.9019175,PI4K2B,-0.60616285,2.6260239220307753e-11,-6.9272814,LGALS8,-0.6846029,2.8519959929332045e-08,-5.7062583,FYCO1,-3.3367653,1.9064577190867255e-47,-14.586937,RFC1,-0.6314459,2.405562281430213e-16,-8.364809,MSH6,-2.363497,2.494564895992447e-87,-19.909506,NMI,-0.5869794,1.4718592662031149e-40,-13.484676,MYBL1,-3.2361538,2.6448884490691854e-14,-7.8108315,COPB1,-0.33397922,4.4370283817653694e-33,-12.1248455,ABI1,-0.39963785,1.3232025410283235e-17,-8.766572,ITSN1,-1.2181265,1.9351786848279645e-14,-7.8333697,LAMA4,-24.785358,0.19563049936172675,-1.8620349,RAD23B,-0.3299346,2.278148977987676e-16,-8.444481,UBA2,-0.61623937,8.823986354112454e-09,-6.0844054,COBL,-3.892609,1.0,-0.20090877,HAUS2,-0.6227335,1.5394669868106646e-23,-10.200369,CTSD,-1.1933746,0.19225897223587288,-2.226896,ID2,-0.6539515,0.010522738933509634,-2.7376587,C11orf71,-1.996346,6.497235402958936e-05,-4.146193,NDUFA6,-1.4713118,3.1069988874214014e-11,-6.9303,HEY1,-4.9581404,0.015229144497287047,-2.6725078,IGBP1,-4.266476,6.96710863087465e-22,-9.824587,WBP4,-1.1743479,8.938816350974794e-07,-5.30132,BCL2L1,-2.1876855,1.292146495084783e-08,-6.0325847
PFKM,-1.2893409,1.0538047460509225e-14,-7.90706,ZNF184,-1.5780376,2.5948949553071306e-11,-6.9290166,CD81,-0.8657189,2.8310732443746597e-08,-5.7075586,RXYLT1,-2.243891,1.8742815309930515e-47,-14.5881405,PPA1,-1.3203425,2.2497522931105807e-16,-8.372753,PCK2,-1.2672373,2.3296960926999588e-87,-19.912952,DHCR24,-0.54874307,1.4504204493506939e-40,-13.485789,ASNSD1,-0.83468616,2.468880067656974e-14,-7.8195376,TCP11L1,-0.50854725,4.104926654485781e-33,-12.1312685,SLC35B2,-0.6727006,1.308631407852285e-17,-8.767863,ZNF605,-2.4596908,1.9152017422306985e-14,-7.83473,ZNF24,-0.8248664,0.19563049936172675,-1.8620877,FXR2,-0.99669826,2.1830222928239168e-16,-8.449511,UGP2,-0.722662,8.823986354112454e-09,-6.0844507,TLR10,-21.973915,1.0,-0.20196243,KLHDC3,-0.49378785,1.5148151680340795e-23,-10.201979,TLR4,-3.9067574,0.19225897223587288,-2.2269459,TRIM58,-6.341752,0.010397357250652127,-2.7416296,SCAND1,-1.2692951,6.485244261409794e-05,-4.146641,CYB5B,-0.40587848,3.0352547509193167e-11,-6.93372,DNTTIP2,-0.40504792,0.015183938042090558,-2.6735425,HNRNPM,-2.8223283,6.870857707829923e-22,-9.826033,ATP2B1,-0.4828834,8.871472892841889e-07,-5.3028297,TOP1,-0.6826895,1.2887417026808104e-08,-6.0330825
SLC4A2,-0.73071986,1.0200643793183093e-14,-7.9111667,TMEM60,-0.59862274,2.5499870763308984e-11,-6.931534,TLR2,-1.6128362,2.811895919114484e-08,-5.708762,MSTO1,-3.1586661,1.8543278123997581e-47,-14.588892,FAM217B,-0.86842614,2.1675550761999276e-16,-8.377163,PTPRA,-0.96038395,2.083447577468881e-87,-19.918568,SLC6A6,-0.6466544,1.4384855954477503e-40,-13.48643,ZNF512B,-1.2783144,2.468708831169505e-14,-7.8195786,FOXM1,-0.6181052,4.0065722470452495e-33,-12.13328,USP33,-0.39665145,1.2969473797084992e-17,-8.768918,METTL7B,-3.4507322,1.8844831108923563e-14,-7.83679,SLC26A2,-0.5207137,0.19455317024053026,-1.8649607,LTB4R,-1.5396976,2.154044601081789e-16,-8.451118,MPPE1,-1.1480149,8.823986354112454e-09,-6.084481,ADORA1,-4.5244803,1.0,-0.20309563,SIRT2,-1.2218641,1.473581539264547e-23,-10.2047,FAR2,-27.57149,0.19221223930537532,-2.2273088,ATP8B3,-2.1849117,0.009765051558879276,-2.7623613,SEPTIN3,-11.619977,6.454913269517324e-05,-4.1477385,LIMA1,-1.6507952,3.0057505166345755e-11,-6.935217,KDM7A,-1.5310589,0.014874700250692496,-2.680549,PSMG1,-7.979901,6.75900087842852e-22,-9.82773,TFEC,-3.3051846,8.862374059767514e-07,-5.303096,KDELR2,-1.3746483,1.2769059303561577e-08,-6.0346446
NPL,-1.181667,9.67297388937659e-15,-7.917803,HCFC2,-1.3123794,2.543372991684711e-11,-6.931949,GDF11,-1.5008829,2.6069618517939943e-08,-5.721723,CBX5,-1.599454,1.755957119026532e-47,-14.592653,LAX1,-4.890702,2.1555312467823352e-16,-8.377844,SCYL1,-0.49426344,1.5882485289052246e-87,-19.932175,COX7B,-0.6401753,1.3404985374991053e-40,-13.491663,SLC35B1,-0.53913397,2.3890780358137608e-14,-7.8237376,FBXO22,-0.8754195,3.825817706235926e-33,-12.137085,CENPH,-1.9224092,1.2833636730611532e-17,-8.770149,ADCY4,-2.5564585,1.8616590500232858e-14,-7.838349,RNF185,-0.9137587,0.19431855685382982,-1.8656354,IPCEF1,-3.8866537,2.135316620885544e-16,-8.452187,STX7,-0.41466063,8.814873130712598e-09,-6.0847716,MAGEB2,-21.97581,1.0,-0.20340501,AMPD3,-2.0999808,1.4699051077781082e-23,-10.204985,MICAL1,-0.97984785,0.19221223930537532,-2.227451,CLDND2,-3.3255868,0.009190764436279775,-2.782334,CXCR2,-24.126013,6.43346191670891e-05,-4.1485496,APRT,-1.3018687,3.004410693558258e-11,-6.935338,MPC2,-0.56452096,0.014828764137472316,-2.6816213,SCAF8,-3.7585979,6.353146616175256e-22,-9.83401,KPNA6,-0.33504066,8.817724500592528e-07,-5.3040957,PPID,-3.6637878,1.2492816186882673e-08,-6.038247
SRPX,-4.630347,9.665805064368145e-15,-7.9179225,MTRF1L,-0.7763486,2.529873634701886e-11,-6.9327497,ZBTB41,-0.81382823,2.5772307144013262e-08,-5.723717,PIAS3,-1.9242154,1.7382686304603592e-47,-14.593365,CEP41,-0.8943592,2.120967800524081e-16,-8.379772,GNAI1,-6.9633856,1.318538177405281e-87,-19.941507,NDUFB8,-0.47912046,1.2595236275443422e-40,-13.496286,CHST3,-5.6744637,2.3327356621300146e-14,-7.8267727,TRRAP,-0.30074257,3.817389214522166e-33,-12.137291,FAM122B,-0.4784846,1.2730429588535859e-17,-8.771103,GPC6,-7.382226,1.8313668172571513e-14,-7.8404374,KHDC4,-0.6117684,0.1941617378669816,-1.8662167,PDCD6,-0.33907437,2.1338017963155415e-16,-8.452317,LONP2,-0.81067234,8.752321015342875e-09,-6.0859795,IQSEC3,-21.489006,1.0,-0.2041263,ANKFY1,-0.72911716,1.413065566140283e-23,-10.208854,MNAT1,-27.291283,0.19219379490958427,-2.2276645,SLC10A7,-1.6630548,0.009117461899595935,-2.785054,VNN3,-25.306486,6.364325164564586e-05,-4.1510715,GLG1,-1.3262422,2.9309389616280915e-11,-6.9388947,SMPDL3B,-7.1901755,0.014362971548054607,-2.6925058,CDC123,-4.83892,6.18859517838543e-22,-9.836695,AGPAT4,-3.0223057,8.817724500592528e-07,-5.3041015,COPS6,-1.5089442,1.2429642918416579e-08,-6.039137
CTNNB1,-0.49937138,9.490919067498583e-15,-7.920221,PCMT1,-0.40488547,2.51988415334685e-11,-6.9333572,NSMCE1,-0.6806298,2.525645058633196e-08,-5.727196,BUD23,-1.1718189,1.6739827946101528e-47,-14.595956,AKT1S1,-0.6749248,2.087242493571104e-16,-8.381685,CEMIP,-7.2619376,1.2191511842631966e-87,-19.945448,PSMD9,-0.5415647,1.2594247878175307e-40,-13.496324,SPNS1,-0.9023989,2.2822055774718447e-14,-7.829559,C2orf49,-0.42450988,3.7409494142969735e-33,-12.138998,STYX,-1.318378,1.2673099825197029e-17,-8.771656,RAPGEF6,-0.8863714,1.750104534587302e-14,-7.846163,PLEKHG5,-24.18717,0.19384121366945878,-1.8671026,COX7A2L,-0.2993309,2.1199575445221848e-16,-8.453125,CARS2,-0.557908,8.553323228116904e-09,-6.089797,RASD2,-5.248636,1.0,-0.20458242,DUSP23,-1.8209634,1.3792571893664757e-23,-10.211246,SYPL1,-3.640465,0.19155850282248144,-2.2291086,CCL7,-5.1420145,0.009086367142651593,-2.7862225,DBF4B,-1.6880623,6.243355074437247e-05,-4.155534,INTS10,-0.9795119,2.8910593014883516e-11,-6.9408884,HADHA,-0.26538122,0.013788021877624384,-2.7062492,DHX36,-3.9607399,6.141243450480723e-22,-9.837512,CSDE1,-0.3280764,8.816846950963442e-07,-5.304271,MPC1,-2.80603,1.2354865495786478e-08,-6.040182
FHOD3,-25.119564,9.343214377015089e-15,-7.922226,MAP2K7,-0.69149214,2.50959066726774e-11,-6.933984,SEC22C,-0.58362585,2.427090067920903e-08,-5.7340403,SLIRP,-1.1493348,1.3887407375302942e-47,-14.608732,KIAA0355,-1.2594703,2.007181014852395e-16,-8.386365,SMAD4,-1.133782,1.038691576183762e-87,-19.953478,DFFA,-1.3616776,1.1851332189971415e-40,-13.500834,RC3H2,-0.57067555,2.2609915545662318e-14,-7.8307652,PSMD9,-0.40515938,3.483646746127034e-33,-12.144879,BMS1,-0.9083091,1.2605604465435323e-17,-8.772302,CAB39,-0.38848382,1.6632601989303462e-14,-7.852603,FBXO17,-24.002293,0.1935918956698823,-1.8678266,PDGFRB,-27.376127,1.9162316238689004e-16,-8.465006,RCC1L,-0.62605417,8.530337004286039e-09,-6.0902944,LINGO3,-3.7623236,1.0,-0.20523652,ELANE,-4.0736113,1.363959110313892e-23,-10.21237,DHX16,-2.991141,0.19128956267251157,-2.2298129,E2F4,-1.0413407,0.008955457290356844,-2.7909842,PRDM2,-0.7785685,6.164669881709149e-05,-4.158481,TRIM44,-0.60372335,2.8764282695129144e-11,-6.941663,ELP4,-1.1164258,0.013693118262607652,-2.7086535,ARFGEF2,-4.5192194,6.098099475518889e-22,-9.838265,ACE,-5.6859097,8.797230054572465e-07,-5.304756,CXCL3,-4.767223,1.2200734686267997e-08,-6.042279
ARHGAP22,-2.7509718,8.9380518593577e-15,-7.9277983,EBPL,-1.2041335,2.4690806014192817e-11,-6.936332,ISCU,-0.52703565,2.3484186490085968e-08,-5.739716,ADAMTSL1,-8.550205,1.1637130233254057e-47,-14.620793,TERF1,-0.65837055,1.9777270244557677e-16,-8.388129,MTFR1,-1.0347466,8.190099565416975e-88,-19.965374,MCRIP1,-0.9074321,1.1122295863251117e-40,-13.505543,TMEM50A,-0.34345388,2.228663808225176e-14,-7.8326077,RAC1,-0.3306144,3.3442918830552785e-33,-12.148244,PPP3CA,-0.47571102,1.2564911170268854e-17,-8.772711,NAT14,-2.2561266,1.5953647340990245e-14,-7.857883,SDF2,-0.6943442,0.19346925518856575,-1.8681842,LRMDA,-1.9319726,1.8997317646310397e-16,-8.466062,RNF103,-0.9067822,8.519700689378693e-09,-6.0905614,LIPC,-21.579508,1.0,-0.2055689,SELENOK,-0.58743745,1.2648637298724862e-23,-10.219726,NCSTN,-0.83238536,0.19104547921773293,-2.2304673,LINC00672,-3.1932173,0.008749867020503605,-2.7985842,TNFRSF9,-6.3596077,6.122001814581113e-05,-4.160116,COL6A3,-4.7408023,2.842287130363188e-11,-6.943407,RINL,-5.1399417,0.01368819027135957,-2.70881,SLC35C2,-3.183735,5.894350834595525e-22,-9.841728,PSMD2,-2.931966,8.768958021100036e-07,-5.305422,OGFOD1,-2.5359685,1.2034769615721642e-08,-6.0445595
ACVR2A,-3.6185493,8.468887967207341e-15,-7.93454,SMAD2,-0.34286115,2.413225712506142e-11,-6.939614,DOCK10,-0.82351726,2.2597934047650087e-08,-5.7462506,PRXL2C,-1.5154197,9.742374267208128e-48,-14.632909,EXOSC9,-0.5413774,1.9583572498339098e-16,-8.389313,PRELID3B,-0.6487865,7.319719184935939e-88,-19.971006,DKC1,-0.4398357,1.0864516660673374e-40,-13.5073,POLR2H,-0.6345824,2.1929695678487245e-14,-7.8346696,IRF1,-0.69864124,3.186343517945577e-33,-12.152225,NAXE,-0.85621667,1.2366279320020875e-17,-8.774549,ZNF107,-2.3603556,1.5714831394401042e-14,-7.859801,ARFGAP1,-0.74014753,0.19323676669874965,-1.8687936,CEMIP,-7.2410526,1.8464481987366698e-16,-8.469424,ATF6B,-0.92882144,8.413937018301665e-09,-6.0926275,BEAN1,-21.23356,1.0,-0.20629019,HSPH1,-0.80731833,1.2637926283587174e-23,-10.21985,CHFR,-27.24155,0.19075265613693157,-2.2312212,ZNF165,-3.5363433,0.00860204067417636,-2.804143,STRIP2,-2.1922395,6.0968420604026566e-05,-4.1611056,ATP6V0B,-0.6491378,2.81264133479261e-11,-6.9449453,DENND10,-0.68279856,0.01358669130710094,-2.711353,ATG7,-5.3593173,5.748826974416675e-22,-9.844287,UBE2Q2,-0.8137974,8.762995587817417e-07,-5.305625,UQCRB,-1.520405,1.1969235976551187e-08,-6.0455112
TAF9,-0.536663,8.129921647795464e-15,-7.9396634,GSR,-0.47033343,2.375767378202556e-11,-6.9418716,CDK15,-5.247382,2.247174857863219e-08,-5.747221,UBE2R2,-0.53061134,9.129644490690869e-48,-14.637369,SLC35D1,-0.88923424,1.890840719616423e-16,-8.393489,GLT8D1,-2.3502593,7.17639611242255e-88,-19.972015,AMOTL1,-1.5575742,1.0641641402881344e-40,-13.508858,PAPPA,-25.503649,1.9692756710497506e-14,-7.8483715,SLC7A6,-0.6400917,3.169287523776018e-33,-12.15269,MITF,-2.0410693,1.2102623478355041e-17,-8.777019,AEBP2,-0.40573388,1.567327060496695e-14,-7.860161,GPS1,-0.61644465,0.19309940045929538,-1.8692622,GOSR1,-0.38989988,1.7949335697491995e-16,-8.472769,HSPA1B,-1.6306175,8.402457235676889e-09,-6.092913,MAS1L,-21.889475,1.0,-0.20629019,FLNA,-0.8344946,1.247581318767984e-23,-10.221143,MGRN1,-1.620406,0.19075265613693157,-2.2312427,DDX41,-2.2146065,0.008519112253566528,-2.8073559,SH3D21,-2.783777,5.7132244757294484e-05,-4.1761146,PON2,-1.280402,2.8055679260601938e-11,-6.9453588,ZMYND15,-5.9151173,0.013490186491676714,-2.7137897,GAR1,-7.915689,5.738208944929609e-22,-9.844517,ATXN10,-1.1018338,8.731682752838808e-07,-5.3063564,SNRPD2,-1.0329024,1.1961855244055168e-08,-6.0456824
TCF7L1,-25.017296,8.07101909973953e-15,-7.940593,FAM104B,-1.1977799,2.3745277816268074e-11,-6.941993,EPB41L2,-0.8704801,2.124054888870796e-08,-5.7568603,LGALS8,-0.886472,8.468333341053572e-48,-14.642503,PLEKHH3,-3.2338953,1.882507432694753e-16,-8.394033,FEM1B,-0.6668302,7.158082973775863e-88,-19.972162,CRYAB,-5.683323,1.045094404125943e-40,-13.510221,DDOST,-0.51068234,1.8340507982644947e-14,-7.8573227,TBC1D12,-3.236143,3.162217398945711e-33,-12.152898,SLPI,-3.992157,1.1966836816999166e-17,-8.778333,PRPSAP1,-0.64195985,1.4941015353475455e-14,-7.866208,SYTL2,-5.1826487,0.192977775870076,-1.869618,CSK,-0.28056303,1.7696323602446694e-16,-8.474469,MIA3,-0.4910506,8.270843301668344e-09,-6.0955734,GOLGA7B,-3.93035,1.0,-0.20642455,PSMG3,-1.0113302,1.247225665126612e-23,-10.221212,HIST1H1E,-27.915575,0.1906470063409891,-2.2317548,CLEC1A,-23.834026,0.008400643710950924,-2.8119545,MCPH1,-1.0644276,5.668371596292878e-05,-4.1779323,ARHGEF12,-3.6010394,2.7929692130494353e-11,-6.946052,MBOAT1,-1.5851042,0.013464606236040426,-2.7144556,LYST,-7.0946994,5.423622428760097e-22,-9.850229,GIPC1,-2.6758711,8.727583013765276e-07,-5.306521,KPNB1,-2.257792,1.1728198091468556e-08,-6.0489335
HIST1H1C,-0.43624368,7.88792857491587e-15,-7.9434657,C1orf216,-0.8482899,2.3745277816268074e-11,-6.942028,HSPB8,-5.2918663,2.1108172975882856e-08,-5.757962,SPAG5,-2.1732814,8.101129631564395e-48,-14.645537,INTS7,-0.6024994,1.8250334192874938e-16,-8.397702,RFWD3,-1.5281719,6.923126590771669e-88,-19.973871,LARP4,-0.46800828,1.0212866988458592e-40,-13.511949,ACAA2,-0.55064285,1.7809819844005835e-14,-7.8610654,PMAIP1,-0.92749965,3.1036957436869816e-33,-12.15445,ZDHHC5,-0.40451866,1.190264570546866e-17,-8.778983,NAP1L5,-1.5791999,1.4914958262766188e-14,-7.866455,MOB1A,-0.31797063,0.1920234906249939,-1.8721809,PRSS23,-3.190811,1.7615264185251725e-16,-8.475052,SENP2,-0.6798427,8.204442997589671e-09,-6.0969296,HSD11B1,-21.906118,1.0,-0.20701148,VPS26B,-0.5146779,1.1912734940333882e-23,-10.225702,ATP1B3,-1.4134341,0.19062047290683723,-2.2319682,SLCO4A1,-23.60814,0.008400643710950924,-2.8119545,MON1B,-0.7154476,5.604293639883743e-05,-4.180567,AZIN1,-0.78726965,2.783059645810832e-11,-6.946612,STAB1,-3.8845391,0.013337001543250104,-2.7176824,MIEN1,-3.5006576,5.184797202158101e-22,-9.854798,LMBR1,-0.59072995,8.693911793756017e-07,-5.3073044,CCDC6,-1.7145032,1.1646961932713027e-08,-6.050125
PBX1,-3.0617085,7.85261989698487e-15,-7.944077,PDS5B,-0.7096744,2.2735522853517465e-11,-6.9482236,C2,-5.05793,1.980621158892129e-08,-5.768864,WDR36,-1.4650472,8.015558318933351e-48,-14.64628,COL7A1,-3.9193113,1.7636693254771596e-16,-8.401745,NELFB,-0.8779684,6.5292127401118e-88,-19.976816,SF3B6,-0.7406037,9.306325734376642e-41,-13.51882,ABHD14A,-1.6628665,1.6880850207825732e-14,-7.867837,GORASP2,-0.40130922,3.097342462040798e-33,-12.154644,RGMB,-7.403255,1.1676883625592361e-17,-8.781181,CCNB1,-1.9069953,1.4406744070618564e-14,-7.8708496,QSOX2,-1.955806,0.1919953437691843,-1.8723377,PLS3,-5.231691,1.6698728868487075e-16,-8.481318,NDUFB3,-0.2725649,8.172193180164254e-09,-6.0976267,POLE,-1.3189187,1.0,-0.20719534,TRIM8,-0.54951054,1.1879624263533136e-23,-10.226014,MLX,-1.2093365,0.190188506742517,-2.2330067,TRBC2,-7.39904,0.008346955709784965,-2.8141375,HES2,-8.652555,5.5681479984506924e-05,-4.1820617,CRIM1,-2.4920204,2.7482878859557013e-11,-6.9485025,HADHB,-0.43923816,0.013304979324338072,-2.718552,SSRP1,-5.388217,5.089042377763375e-22,-9.856715,ADO,-1.7973884,8.656983387994144e-07,-5.3081594,UEVLD,-27.580818,1.1571861129951649e-08,-6.0512385
CDKL5,-0.9966388,7.782062817028757e-15,-7.9452233,VIRMA,-0.41029856,2.270220039283635e-11,-6.9484787,ADAM23,-5.8315234,1.879963707271606e-08,-5.777695,DPCD,-4.9887323,7.754004164112814e-48,-14.648556,PDCD4,-0.6243522,1.6479902409940672e-16,-8.40981,ICK,-1.4447668,6.356011969784474e-88,-19.97818,NDUFB7,-0.45328465,9.255294530181995e-41,-13.519256,BNIP3L,-0.39384988,1.6124921377842928e-14,-7.873633,CISD1,-0.82659596,2.99334241021038e-33,-12.15746,GLIS2,-6.6552677,1.1648383476413512e-17,-8.781501,DDX20,-1.0435696,1.4370403039693824e-14,-7.871194,RGS19,-0.779292,0.19167185732271094,-1.8731604,GOLGB1,-0.7799396,1.6681191228834085e-16,-8.481489,TMEM258,-0.34268817,7.957416082338369e-09,-6.1019506,IFNGR1,-1.0044429,1.0,-0.20730671,CCNY,-0.5495618,1.1573594599761693e-23,-10.228584,CARD19,-1.3790957,0.18990729443134796,-2.2337396,PLIN5,-23.856325,0.008235164004601217,-2.8185296,LPL,-11.169002,5.483473158273353e-05,-4.185568,NMD3,-0.3538583,2.734507234339681e-11,-6.94927,CYYR1,-24.075287,0.013212419670587066,-2.7209349,PGM2,-5.4714465,5.089042377763375e-22,-9.856754,PALLD,-4.4867835,8.619300332943428e-07,-5.3090334,RING1,-1.116947,1.1512345851688295e-08,-6.0521407
CTTNBP2,-5.4620028,7.447310063398922e-15,-7.950754,FAM214A,-1.0674977,2.2677928042510946e-11,-6.9486775,FXR2,-0.845869,1.8764284104667676e-08,-5.778035,HSPA13,-1.072637,7.529372545865405e-48,-14.650575,SPIN4,-0.8893912,1.5908402294371e-16,-8.4140005,VAMP5,-1.1265461,5.652613363344524e-88,-19.984056,NRAS,-0.37348756,8.862066987674987e-41,-13.522481,SOCS1,-1.8421552,1.6047069246726493e-14,-7.8742704,HEATR5B,-0.62858665,2.9687865442442518e-33,-12.158159,ATP8B1,-27.500761,1.1438311341409003e-17,-8.783592,PLEKHG2,-1.8936495,1.3947979085226608e-14,-7.8749533,DDR1,-3.9510884,0.19078825045010733,-1.8756634,SGTB,-2.4118304,1.6011687228933662e-16,-8.486301,TLR2,-4.08359,7.940289976807553e-09,-6.102362,ANXA8,-21.10162,1.0,-0.20773278,FECH,-2.1306453,1.1496442545109719e-23,-10.229274,NFKB1,-1.7185314,0.18944536679955126,-2.234842,MFSD6,-1.8440351,0.008210725900391236,-2.8195744,NSUN6,-1.1908921,5.48250866576219e-05,-4.185632,ZNF639,-1.6848531,2.7306670371470306e-11,-6.9495263,GPI,-0.5203774,0.013034588219199176,-2.7256339,GTF2E2,-27.971495,5.012188420602419e-22,-9.858332,HSD17B10,-0.922169,8.486940605007048e-07,-5.3119326,TMEM245,-2.1229916,1.1383193516237774e-08,-6.0540295
